,name,t_wins,t_losses,t_nc,t_draws,total,rounds,kd,kd_round,win_p,sig_strikes,sig_strikes_att,rounds_per_fight,time_min,time_per_fight,sig_str_per_min,ground_control
671,Joel Alvarez,2.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.6666666666666666,75.0,205.0,2.0,24.783333333333335,8.261111111111111,3.026227303295225,0.2833333333333333
672,Joey Beltran,3.0,6.0,0.0,0.0,10.0,27.0,0.0,0.0,0.3,583.0,1572.0,2.7,127.35,12.735,4.577934825284649,34.83333333333333
673,John Albert,1.0,4.0,0.0,0.0,5.0,6.0,1.0,0.16666666666666666,0.2,67.0,135.0,1.2,22.0,4.4,3.0454545454545454,3.45
674,John Alessio,0.0,5.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,99.0,331.0,2.8,66.71666666666667,13.343333333333334,1.4838870846864851,6.483333333333334
675,John Dodson,10.0,7.0,0.0,0.0,17.0,49.0,11.0,0.22448979591836735,0.5882352941176471,742.0,1822.0,2.8823529411764706,231.58333333333334,13.622549019607844,3.204030226700252,11.5
676,John Gunderson,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.3333333333333333,47.0,171.0,3.0,45.0,15.0,1.0444444444444445,13.683333333333334
677,John Gunther,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5,28.0,74.0,2.0,16.95,8.475,1.6519174041297935,11.133333333333333
678,John Hathaway,7.0,2.0,0.0,0.0,9.0,25.0,2.0,0.08,0.7777777777777778,410.0,1013.0,2.7777777777777777,120.63333333333333,13.403703703703703,3.3987289306438244,46.24999999999999
679,John Howard,7.0,7.0,0.0,0.0,14.0,37.0,2.0,0.05405405405405406,0.5,369.0,727.0,2.642857142857143,171.91666666666666,12.279761904761903,2.146388754241396,45.16666666666667
680,John Lewis,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5,20.0,62.0,2.0,10.466666666666667,5.233333333333333,1.910828025477707,3.3333333333333335
681,John Lineker,12.0,4.0,0.0,0.0,16.0,41.0,12.0,0.2926829268292683,0.75,1010.0,2514.0,2.5625,188.33333333333334,11.770833333333334,5.3628318584070795,11.049999999999999
682,John Maguire,2.0,3.0,0.0,0.0,5.0,14.0,0.0,0.0,0.4,98.0,236.0,2.8,69.66666666666667,13.933333333333334,1.4066985645933014,24.4
683,John Makdessi,10.0,7.0,0.0,0.0,17.0,42.0,6.0,0.14285714285714285,0.5882352941176471,1060.0,2074.0,2.4705882352941178,197.7166666666667,11.630392156862747,5.361207114557868,3.5999999999999996
684,John Moraga,8.0,6.0,0.0,0.0,14.0,37.0,2.0,0.05405405405405406,0.5714285714285714,433.0,995.0,2.642857142857143,168.3166666666667,12.022619047619049,2.5725319338548367,24.5
685,John Phillips,1.0,4.0,0.0,0.0,5.0,10.0,2.0,0.2,0.2,89.0,260.0,2.0,39.53333333333333,7.906666666666666,2.2512647554806073,1.45
686,John Teixeira,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,52.0,140.0,3.0,15.0,15.0,3.466666666666667,1.7666666666666666
687,Johnny Bedford,2.0,3.0,0.0,0.0,6.0,12.0,3.0,0.25,0.3333333333333333,186.0,368.0,2.0,41.050000000000004,6.841666666666668,4.531059683313033,17.56666666666667
688,Johnny Case,4.0,2.0,0.0,0.0,6.0,17.0,2.0,0.11764705882352941,0.6666666666666666,313.0,806.0,2.8333333333333335,79.21666666666667,13.202777777777778,3.951188722911845,19.266666666666666
689,Johnny Eduardo,3.0,4.0,0.0,0.0,7.0,14.0,2.0,0.14285714285714285,0.42857142857142855,173.0,455.0,2.0,59.93333333333334,8.561904761904762,2.886540600667408,0.6833333333333335
690,Johnny Munoz,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,49.0,78.0,3.0,15.0,15.0,3.2666666666666666,9.7
691,Johnny Rhodes,2.0,1.0,0.0,0.0,3.0,3.0,1.0,0.3333333333333333,0.6666666666666666,28.0,55.0,1.0,16.45,5.483333333333333,1.702127659574468,0.0
692,Johnny Walker,4.0,2.0,0.0,0.0,6.0,8.0,3.0,0.375,0.6666666666666666,85.0,110.0,1.3333333333333333,22.633333333333333,3.772222222222222,3.755522827687776,3.5999999999999996
693,Johny Hendricks,13.0,8.0,0.0,0.0,21.0,56.0,6.0,0.10714285714285714,0.6190476190476191,885.0,1938.0,2.6666666666666665,249.36666666666665,11.874603174603173,3.54899077663414,80.30000000000001
694,Jon Fitch,14.0,3.0,0.0,1.0,18.0,50.0,2.0,0.04,0.7777777777777778,630.0,1225.0,2.7777777777777777,238.96666666666667,13.275925925925925,2.6363509555028597,128.38333333333333
695,Jon Hess,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,28.0,1.0,1.3833333333333333,1.3833333333333333,12.289156626506024,0.0
696,Jon Jones,20.0,1.0,0.0,0.0,22.0,73.0,5.0,0.0684931506849315,0.9090909090909091,1463.0,2526.0,3.3181818181818183,340.25000000000006,15.465909090909093,4.299779573842762,79.7
697,Jon Madsen,4.0,1.0,0.0,0.0,5.0,12.0,0.0,0.0,0.8,140.0,341.0,2.4,56.8,11.36,2.4647887323943665,10.616666666666665
698,Jon Manley,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,85.0,3.0,15.0,15.0,1.1333333333333333,5.45
699,Jon Tuck,4.0,5.0,0.0,0.0,9.0,23.0,2.0,0.08695652173913043,0.4444444444444444,324.0,809.0,2.5555555555555554,107.91666666666666,11.99074074074074,3.002316602316603,18.799999999999997
700,Jonathan Brookins,2.0,3.0,0.0,0.0,5.0,10.0,0.0,0.0,0.4,126.0,282.0,2.0,43.483333333333334,8.696666666666667,2.8976619394403986,20.1
701,Jonathan Goulet,4.0,5.0,0.0,0.0,9.0,15.0,2.0,0.13333333333333333,0.4444444444444444,81.0,193.0,1.6666666666666667,50.33333333333334,5.5925925925925934,1.6092715231788077,20.383333333333333
702,Jonathan Wiezorek,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,10.0,1.0,4.666666666666667,4.666666666666667,2.142857142857143,1.85
703,Jonathan Wilson,1.0,3.0,0.0,0.0,4.0,9.0,2.0,0.2222222222222222,0.25,117.0,243.0,2.25,40.016666666666666,10.004166666666666,2.9237817576009997,2.3499999999999996
704,Jonavin Webb,0.0,2.0,0.0,0.0,2.0,6.0,1.0,0.16666666666666666,0.0,44.0,144.0,3.0,30.0,15.0,1.4666666666666666,3.5666666666666664
705,Jordan Espinosa,2.0,3.0,0.0,0.0,5.0,11.0,0.0,0.0,0.4,230.0,471.0,2.2,48.93333333333334,9.786666666666667,4.700272479564032,3.083333333333333
706,Jordan Griffin,1.0,3.0,0.0,0.0,4.0,11.0,0.0,0.0,0.25,136.0,286.0,2.75,53.63333333333333,13.408333333333333,2.535736482287135,12.583333333333332
707,Jordan Johnson,4.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,175.0,367.0,2.75,50.7,12.675,3.4516765285996054,22.31666666666667
708,Jordan Mein,5.0,4.0,0.0,0.0,9.0,21.0,3.0,0.14285714285714285,0.5555555555555556,281.0,593.0,2.3333333333333335,92.55000000000001,10.283333333333335,3.036196650459211,24.1
709,Jordan Rinaldi,2.0,3.0,0.0,0.0,5.0,11.0,0.0,0.0,0.4,81.0,230.0,2.2,51.78333333333333,10.356666666666666,1.5642098487286773,16.0
710,Jordan Williams,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,30.0,98.0,3.0,15.0,15.0,2.0,2.4
711,Jorge Gurgel,3.0,4.0,0.0,0.0,7.0,21.0,0.0,0.0,0.42857142857142855,356.0,1075.0,3.0,104.8,14.971428571428572,3.3969465648854964,26.35
712,Jorge Masvidal,12.0,7.0,0.0,0.0,19.0,52.0,9.0,0.17307692307692307,0.631578947368421,1033.0,2082.0,2.736842105263158,247.6,13.031578947368422,4.1720516962843295,42.81666666666668
713,Jorge Rivera,8.0,7.0,0.0,0.0,15.0,30.0,8.0,0.26666666666666666,0.5333333333333333,378.0,761.0,2.0,115.65,7.71,3.2684824902723735,38.86666666666667
714,Jorge Santiago,1.0,5.0,0.0,0.0,6.0,14.0,1.0,0.07142857142857142,0.16666666666666666,104.0,308.0,2.3333333333333335,60.03333333333333,10.005555555555555,1.7323709050527485,5.683333333333334
715,Jorge de Oliveira,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,23.0,72.0,2.0,18.2,9.1,1.2637362637362637,0.0
716,Jose Aldo,10.0,6.0,0.0,0.0,16.0,56.0,4.0,0.07142857142857142,0.625,876.0,2048.0,3.5,264.7166666666667,16.54479166666667,3.309198514134609,28.21666666666667
717,Jose Maria,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,62.0,116.0,2.5,19.366666666666667,9.683333333333334,3.201376936316695,2.1500000000000004
718,Jose Quinonez,5.0,3.0,0.0,0.0,8.0,19.0,3.0,0.15789473684210525,0.625,298.0,643.0,2.375,87.36666666666666,10.920833333333333,3.4109118657001147,22.566666666666666
719,Joseph Benavidez,15.0,5.0,0.0,0.0,20.0,48.0,6.0,0.125,0.75,892.0,2429.0,2.4,225.2,11.26,3.9609236234458263,41.016666666666666
720,Joseph Gigliotti,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,20.0,51.0,2.0,19.2,9.6,1.0416666666666667,1.6166666666666667
721,Joseph Morales,1.0,2.0,0.0,0.0,3.0,6.0,1.0,0.16666666666666666,0.3333333333333333,45.0,121.0,2.0,28.5,9.5,1.5789473684210527,1.8833333333333333
722,Joseph Sandoval,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,7.0,1.0,1.6500000000000001,0.8250000000000001,1.8181818181818181,0.0
723,Josh Barnett,7.0,3.0,0.0,0.0,10.0,21.0,1.0,0.047619047619047616,0.7,392.0,637.0,2.1,91.88333333333333,9.188333333333333,4.266279702521314,28.983333333333334
724,Josh Bryant,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,45.0,2.0,8.2,8.2,1.0975609756097562,0.0
725,Josh Emmett,7.0,2.0,0.0,0.0,9.0,22.0,10.0,0.45454545454545453,0.7777777777777778,453.0,1148.0,2.4444444444444446,104.78333333333333,11.642592592592592,4.323206616828376,9.016666666666666
726,Josh Grispi,0.0,4.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,40.0,107.0,2.5,46.483333333333334,11.620833333333334,0.8605234851201147,7.966666666666666
727,Josh Koscheck,15.0,10.0,0.0,0.0,25.0,52.0,4.0,0.07692307692307693,0.6,428.0,1183.0,2.08,238.93333333333334,9.557333333333334,1.7912946428571428,92.15
728,Josh Neer,6.0,9.0,0.0,0.0,15.0,33.0,1.0,0.030303030303030304,0.4,473.0,1059.0,2.2,149.96666666666667,9.997777777777777,3.154034229828851,32.733333333333334
729,Josh Samman,3.0,2.0,0.0,0.0,5.0,10.0,2.0,0.2,0.6,86.0,163.0,2.0,41.266666666666666,8.253333333333334,2.0840064620355414,12.166666666666666
730,Josh Sampo,1.0,3.0,0.0,0.0,4.0,9.0,0.0,0.0,0.25,85.0,233.0,2.25,42.61666666666667,10.654166666666667,1.994524833789597,7.133333333333334
731,Josh Stansbury,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3333333333333333,101.0,185.0,2.3333333333333335,31.35,10.450000000000001,3.2216905901116424,12.033333333333333
732,Josh Thomson,3.0,4.0,0.0,0.0,7.0,18.0,2.0,0.1111111111111111,0.42857142857142855,197.0,457.0,2.5714285714285716,86.01666666666667,12.288095238095238,2.2902538267777564,20.216666666666665
733,Joshua Burkman,6.0,12.0,0.0,0.0,19.0,45.0,2.0,0.044444444444444446,0.3157894736842105,543.0,1245.0,2.3684210526315788,201.8,10.621052631578948,2.6907829534192267,50.983333333333334
734,Journey Newson,0.0,2.0,0.0,0.0,3.0,5.0,1.0,0.2,0.0,45.0,138.0,1.6666666666666667,16.316666666666666,5.438888888888889,2.7579162410623086,0.25
735,Juan Adams,1.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.25,177.0,347.0,2.0,28.700000000000003,7.175000000000001,6.167247386759581,6.0
736,Juan Espino,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,32.0,40.0,1.0,7.4,3.7,4.324324324324324,5.95
737,Juan Manuel Puig,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,13.0,55.0,1.0,2.65,1.325,4.90566037735849,0.0
738,Julia Avila,2.0,1.0,0.0,0.0,3.0,7.0,1.0,0.14285714285714285,0.6666666666666666,94.0,229.0,2.3333333333333335,30.366666666666667,10.122222222222222,3.0954994511525795,7.75
739,Julian Erosa,2.0,4.0,0.0,0.0,6.0,15.0,0.0,0.0,0.3333333333333333,276.0,610.0,2.5,60.88333333333334,10.147222222222224,4.533260333972077,7.766666666666667
740,Julian Marquez,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5,79.0,211.0,2.5,22.7,11.35,3.4801762114537445,0.9166666666666667
741,Juliana Lima,3.0,4.0,0.0,0.0,7.0,20.0,0.0,0.0,0.42857142857142855,186.0,422.0,2.857142857142857,95.88333333333333,13.697619047619046,1.9398574656700853,36.0
742,Julianna Pena,5.0,2.0,0.0,0.0,7.0,16.0,0.0,0.0,0.7142857142857143,215.0,454.0,2.2857142857142856,76.86666666666667,10.980952380952383,2.797051170858629,36.06666666666666
743,Julie Kedzie,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,82.0,262.0,3.0,30.0,15.0,2.7333333333333334,4.916666666666666
744,Julija Stoliarenko,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,63.0,184.0,3.0,30.0,15.0,2.1,0.3833333333333333
745,Julio Arce,3.0,2.0,0.0,0.0,5.0,15.0,1.0,0.06666666666666667,0.6,266.0,782.0,3.0,69.73333333333333,13.946666666666667,3.81453154875717,7.4
746,Jumabieke Tuerxun,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,51.0,176.0,2.3333333333333335,31.78333333333333,10.594444444444443,1.6046145778710017,1.8833333333333333
747,Junie Browning,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5,32.0,66.0,1.5,8.5,4.25,3.764705882352941,4.2
748,Junior Albini,1.0,4.0,0.0,0.0,5.0,8.0,1.0,0.125,0.2,116.0,227.0,1.6,29.133333333333333,5.826666666666666,3.9816933638443937,7.466666666666667
749,Junior Assuncao,2.0,3.0,0.0,0.0,5.0,10.0,1.0,0.1,0.4,143.0,228.0,2.0,43.150000000000006,8.63,3.3140208574739276,19.866666666666667
750,Junior Dos Santos,15.0,7.0,0.0,0.0,22.0,56.0,14.0,0.25,0.6818181818181818,1099.0,2278.0,2.5454545454545454,239.45,10.884090909090908,4.589684694090624,7.583333333333333
751,Junyong Park,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5,158.0,335.0,2.5,24.65,12.325,6.409736308316431,3.7333333333333334
752,Jussier Formiga,9.0,7.0,0.0,0.0,16.0,38.0,2.0,0.05263157894736842,0.5625,257.0,649.0,2.375,180.91666666666666,11.307291666666666,1.4205435283279595,52.733333333333334
753,Justin Buchholz,1.0,4.0,0.0,0.0,5.0,9.0,1.0,0.1111111111111111,0.2,89.0,335.0,1.8,37.9,7.58,2.3482849604221636,4.516666666666667
754,Justin Edwards,2.0,5.0,0.0,0.0,7.0,17.0,1.0,0.058823529411764705,0.2857142857142857,207.0,491.0,2.4285714285714284,77.1,11.014285714285714,2.6848249027237356,15.616666666666664
755,Justin Eilers,1.0,3.0,0.0,0.0,4.0,4.0,1.0,0.25,0.25,20.0,65.0,1.0,10.383333333333333,2.595833333333333,1.926163723916533,1.9
756,Justin Gaethje,5.0,2.0,0.0,0.0,7.0,17.0,3.0,0.17647058823529413,0.7142857142857143,551.0,931.0,2.4285714285714284,71.23333333333333,10.176190476190476,7.73514272344408,2.1333333333333337
757,Justin Lawrence,1.0,2.0,0.0,0.0,3.0,6.0,1.0,0.16666666666666666,0.3333333333333333,86.0,247.0,2.0,21.716666666666665,7.238888888888888,3.9600920951650043,1.0333333333333332
758,Justin Ledet,3.0,3.0,0.0,0.0,6.0,14.0,0.0,0.0,0.5,208.0,528.0,2.3333333333333335,62.516666666666666,10.419444444444444,3.327112769928019,2.4833333333333334
759,Justin McCully,2.0,2.0,0.0,0.0,4.0,10.0,1.0,0.1,0.5,74.0,195.0,2.5,46.95,11.7375,1.5761448349307774,20.583333333333332
760,Justin Salas,3.0,4.0,0.0,0.0,7.0,12.0,1.0,0.08333333333333333,0.42857142857142855,169.0,391.0,1.7142857142857142,49.38333333333333,7.054761904761905,3.4222072224097198,7.0
761,Justin Scoggins,4.0,5.0,0.0,0.0,9.0,22.0,1.0,0.045454545454545456,0.4444444444444444,359.0,694.0,2.4444444444444446,100.73333333333332,11.192592592592591,3.5638649900728,36.61666666666667
762,Justin Tafa,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.5,0.5,16.0,24.0,1.0,4.15,2.075,3.8554216867469875,1.1833333333333333
763,Justin Willis,4.0,1.0,0.0,0.0,5.0,13.0,2.0,0.15384615384615385,0.8,211.0,356.0,2.6,62.55,12.51,3.3733013589128698,6.433333333333334
764,Justine Kish,3.0,3.0,0.0,0.0,6.0,18.0,0.0,0.0,0.5,414.0,856.0,3.0,88.95,14.825000000000001,4.654300168634064,11.116666666666667
765,Jutaro Nakao,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0.2,0.5,12.0,28.0,2.5,20.25,10.125,0.5925925925925926,4.233333333333333
766,KJ Noons,2.0,3.0,0.0,0.0,6.0,13.0,1.0,0.07692307692307693,0.3333333333333333,163.0,421.0,2.1666666666666665,53.766666666666666,8.96111111111111,3.0316181029138254,0.08333333333333334
767,Kai Kamaka,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,114.0,185.0,3.0,15.0,15.0,7.6,5.15
768,Kai Kara-France,4.0,2.0,0.0,0.0,6.0,17.0,3.0,0.17647058823529413,0.6666666666666666,417.0,1065.0,2.8333333333333335,80.8,13.466666666666667,5.160891089108911,11.966666666666667
769,Kailin Curran,1.0,6.0,0.0,0.0,7.0,18.0,0.0,0.0,0.14285714285714285,320.0,730.0,2.5714285714285716,82.35,11.764285714285714,3.8858530661809354,30.300000000000004
770,Kajan Johnson,4.0,3.0,0.0,0.0,7.0,19.0,2.0,0.10526315789473684,0.5714285714285714,216.0,503.0,2.7142857142857144,87.55,12.507142857142856,2.4671616219303254,13.533333333333331
771,Kalib Starnes,2.0,3.0,0.0,0.0,5.0,12.0,0.0,0.0,0.4,139.0,286.0,2.4,51.25,10.25,2.7121951219512197,10.016666666666667
772,Kalindra Faria,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,51.0,91.0,1.6666666666666667,22.85,7.616666666666667,2.2319474835886215,5.783333333333333
773,Kamal Shalorus,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,41.0,186.0,2.3333333333333335,26.049999999999997,8.683333333333332,1.5738963531669867,1.0833333333333333
774,Kamaru Usman,12.0,0.0,0.0,0.0,12.0,43.0,5.0,0.11627906976744186,1.0,937.0,1745.0,3.5833333333333335,208.28333333333333,17.356944444444444,4.4986796831239495,113.28333333333333
775,Karine Gevorgyan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,1.0,1.6666666666666667,1.6666666666666667,1.2,0.36666666666666664
776,Karl Roberson,4.0,3.0,0.0,0.0,7.0,13.0,1.0,0.07692307692307693,0.5714285714285714,176.0,343.0,1.8571428571428572,60.08333333333333,8.583333333333332,2.929264909847434,14.066666666666666
777,Karlos Vemola,2.0,4.0,0.0,0.0,6.0,13.0,0.0,0.0,0.3333333333333333,91.0,206.0,2.1666666666666665,54.35,9.058333333333334,1.6743330266789327,12.166666666666666
778,Karo Parisyan,8.0,4.0,0.0,0.0,13.0,32.0,0.0,0.0,0.6153846153846154,375.0,904.0,2.4615384615384617,150.78333333333333,11.59871794871795,2.4870122692605285,59.16666666666667
779,Karol Rosa,2.0,0.0,0.0,0.0,2.0,6.0,1.0,0.16666666666666666,1.0,291.0,579.0,3.0,30.0,15.0,9.7,6.8999999999999995
780,Karolina Kowalkiewicz,5.0,6.0,0.0,0.0,11.0,31.0,0.0,0.0,0.45454545454545453,790.0,2001.0,2.8181818181818183,150.01666666666665,13.637878787878787,5.266081546494834,12.649999999999999
781,Katlyn Chookagian,7.0,3.0,0.0,0.0,10.0,30.0,1.0,0.03333333333333333,0.7,612.0,1747.0,3.0,146.05,14.605,4.190345771995892,12.016666666666666
782,Katsuhisa Fujii,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.25,0.5,45.0,104.0,2.0,17.45,8.725,2.5787965616045847,8.850000000000001
783,Katsunori Kikuno,2.0,3.0,0.0,0.0,5.0,8.0,0.0,0.0,0.4,79.0,175.0,1.6,27.716666666666665,5.543333333333333,2.8502705953096816,9.566666666666666
784,Kay Hansen,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,31.0,55.0,3.0,12.433333333333334,12.433333333333334,2.493297587131367,4.516666666666667
785,Kazuki Tokudome,1.0,3.0,0.0,0.0,4.0,11.0,1.0,0.09090909090909091,0.25,119.0,289.0,2.75,52.56666666666666,13.141666666666666,2.263792010145847,21.75
786,Kazula Vargas,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,35.0,71.0,2.0,19.03333333333333,9.516666666666666,1.8388791593695273,3.433333333333333
787,Kazushi Sakuraba,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,1.0,3.0,1.0,5.583333333333334,2.791666666666667,0.1791044776119403,0.0
788,Keita Nakamura,4.0,7.0,0.0,0.0,11.0,32.0,4.0,0.125,0.36363636363636365,337.0,944.0,2.909090909090909,157.26666666666665,14.296969696969695,2.1428571428571432,23.733333333333334
789,Keith Berish,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,61.0,168.0,2.0,17.05,8.525,3.5777126099706744,0.8666666666666667
790,Keith Hackney,2.0,2.0,0.0,0.0,4.0,4.0,1.0,0.25,0.5,47.0,81.0,1.0,12.9,3.225,3.643410852713178,0.0
791,Keith Jardine,6.0,7.0,0.0,0.0,13.0,30.0,3.0,0.1,0.46153846153846156,538.0,1449.0,2.3076923076923075,133.3,10.253846153846155,4.036009002250562,5.433333333333334
792,Keith Rockel,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5,11.0,15.0,1.5,9.716666666666667,4.858333333333333,1.1320754716981132,8.583333333333334
793,Keith Wisniewski,0.0,4.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,125.0,247.0,2.75,55.0,13.75,2.272727272727273,14.25
794,Kelly Faszholz,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,120.0,249.0,3.0,29.916666666666668,14.958333333333334,4.011142061281337,1.7666666666666666
795,Kelvin Gastelum,10.0,6.0,0.0,0.0,17.0,44.0,9.0,0.20454545454545456,0.5882352941176471,768.0,1762.0,2.588235294117647,206.36666666666667,12.139215686274511,3.72153125504765,30.96666666666667
796,Ken Shamrock,6.0,5.0,0.0,2.0,13.0,19.0,1.0,0.05263157894736842,0.46153846153846156,117.0,285.0,1.4615384615384615,75.63333333333333,5.817948717948718,1.5469369766416925,0.65
797,Ken Stone,2.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.5,90.0,176.0,1.5,21.96666666666667,5.491666666666667,4.09711684370258,7.616666666666665
798,Kendall Grove,7.0,6.0,0.0,0.0,13.0,27.0,2.0,0.07407407407407407,0.5384615384615384,263.0,586.0,2.076923076923077,123.11666666666666,9.47051282051282,2.1361851901989986,18.383333333333336
799,Kenichi Yamamoto,2.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.6666666666666666,24.0,37.0,2.3333333333333335,31.21666666666667,10.405555555555557,0.7688200747463961,14.283333333333335
800,Kennedy Nzechukwu,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5,90.0,195.0,3.0,29.333333333333332,14.666666666666666,3.0681818181818183,4.4
801,Kenny Florian,12.0,5.0,0.0,0.0,17.0,42.0,1.0,0.023809523809523808,0.7058823529411765,454.0,1135.0,2.4705882352941178,187.63333333333333,11.037254901960784,2.4196127198436668,44.78333333333333
802,Kenny Robertson,4.0,5.0,0.0,0.0,9.0,20.0,2.0,0.1,0.4444444444444444,327.0,695.0,2.2222222222222223,87.88333333333333,9.764814814814814,3.720842025412479,30.583333333333336
803,Ketlen Vieira,5.0,1.0,0.0,0.0,6.0,15.0,0.0,0.0,0.8333333333333334,230.0,631.0,2.5,74.11666666666667,12.35277777777778,3.1032156510006743,26.849999999999998
804,Kevin Aguilar,2.0,3.0,0.0,0.0,5.0,13.0,1.0,0.07692307692307693,0.4,239.0,678.0,2.6,63.35,12.67,3.772691397000789,4.5
805,Kevin Burns,2.0,3.0,0.0,0.0,5.0,12.0,2.0,0.16666666666666666,0.4,145.0,373.0,2.4,52.833333333333336,10.566666666666666,2.7444794952681386,2.2
806,Kevin Casey,1.0,3.0,0.0,1.0,7.0,15.0,1.0,0.06666666666666667,0.14285714285714285,170.0,311.0,2.142857142857143,62.03333333333333,8.861904761904762,2.740462117141322,18.5
807,Kevin Ferguson,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5,32.0,87.0,2.5,24.4,12.2,1.3114754098360657,6.85
808,Kevin Holland,6.0,2.0,0.0,0.0,8.0,21.0,3.0,0.14285714285714285,0.75,428.0,721.0,2.625,93.89999999999999,11.737499999999999,4.5580404685836,20.633333333333333
809,Kevin Jackson,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5,25.0,38.0,1.0,12.833333333333334,3.2083333333333335,1.948051948051948,0.0
810,Kevin Lee,11.0,6.0,0.0,0.0,17.0,44.0,1.0,0.022727272727272728,0.6470588235294118,784.0,1827.0,2.588235294117647,201.16666666666669,11.833333333333334,3.897265948632974,86.0
811,Kevin Randleman,4.0,3.0,0.0,0.0,7.0,22.0,0.0,0.0,0.5714285714285714,97.0,263.0,3.142857142857143,101.51666666666667,14.502380952380951,0.9555081267443769,43.53333333333333
812,Khabib Nurmagomedov,12.0,0.0,0.0,0.0,12.0,36.0,2.0,0.05555555555555555,1.0,679.0,1364.0,3.0,165.35,13.779166666666667,4.106440882975507,93.86666666666667
813,Khadis Ibragimov,0.0,4.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,164.0,329.0,2.5,46.233333333333334,11.558333333333334,3.5472242249459263,11.466666666666667
814,Khalid Murtazaliev,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,48.0,69.0,2.0,10.0,10.0,4.8,5.983333333333333
815,Khalid Taha,1.0,1.0,0.0,0.0,3.0,7.0,2.0,0.2857142857142857,0.3333333333333333,75.0,150.0,2.3333333333333335,28.416666666666668,9.472222222222223,2.6392961876832843,1.2666666666666668
816,Khalil Rountree Jr.,4.0,4.0,0.0,0.0,9.0,15.0,8.0,0.5333333333333333,0.4444444444444444,184.0,459.0,1.6666666666666667,61.05,6.783333333333333,3.013923013923014,1.3833333333333333
817,Khamzat Chimaev,3.0,0.0,0.0,0.0,3.0,4.0,1.0,0.25,1.0,87.0,120.0,1.3333333333333333,9.633333333333333,3.211111111111111,9.031141868512112,8.916666666666668
818,Kiichi Kunimoto,3.0,2.0,0.0,0.0,5.0,11.0,0.0,0.0,0.6,88.0,200.0,2.2,47.18333333333334,9.436666666666667,1.8650653479335921,19.1
